id|timestamp|words
1014895361033490433|2018-07-05 15:34:44|in
1014895361033490433|2018-07-05 15:34:44|Dublin
1014895361033490433|2018-07-05 15:34:44|city
1014895361033490433|2018-07-05 15:34:44|centre
1014895361033490433|2018-07-05 15:34:44|It
1014895361033490433|2018-07-05 15:34:44|s
1014895361033490433|2018-07-05 15:34:44|the
1014895361033490433|2018-07-05 15:34:44|company
1014895361033490433|2018-07-05 15:34:44|s
1014895361033490433|2018-07-05 15:34:44|largest
1014895361033490433|2018-07-05 15:34:44|property
1014895361033490433|2018-07-05 15:34:44|investment
1014895361033490433|2018-07-05 15:34:44|outside
1014895361033490433|2018-07-05 15:34:44|the
1014895361033490433|2018-07-05 15:34:44|US
1014895361033490433|2018-07-05 15:34:44|Since
1014895361033490433|2018-07-05 15:34:44|the
1014895361033490433|2018-07-05 15:34:44|company
1014895361033490433|2018-07-05 15:34:44|first
1014895361033490433|2018-07-05 15:34:44|came
1014895361033490433|2018-07-05 15:34:44|here
1014895361033490433|2018-07-05 15:34:44|in
1014895361033490433|2018-07-05 15:34:44|2012
1014895361033490433|2018-07-05 15:34:44|its
1014895361033490433|2018-07-05 15:34:44|workforce
1014895361033490433|2018-07-05 15:34:44|has
1014895361033490433|2018-07-05 15:34:44|grown
1014895361033490433|2018-07-05 15:34:44|from
1014895361033490433|2018-07-05 15:34:44|just
1014895361033490433|2018-07-05 15:34:44|2
1014895361033490433|2018-07-05 15:34:44|to
1014895361033490433|2018-07-05 15:34:44|290
1014895361033490433|2018-07-05 15:34:44|people
1014895361033490433|2018-07-05 15:34:44|And
1014895361033490433|2018-07-05 15:34:44|that
1014895361033490433|2018-07-05 15:34:44|ll
1014895361033490433|2018-07-05 15:34:44|grow
1014895361033490433|2018-07-05 15:34:44|to
1014895361033490433|2018-07-05 15:34:44|500
1014895361033490433|2018-07-05 15:34:44|by
1014895361033490433|2018-07-05 15:34:44|2020
1014585403477843968|2018-07-04 19:03:04|220
1014585403477843968|2018-07-04 19:03:04|million
1014585403477843968|2018-07-04 19:03:04|Cork
1014585403477843968|2018-07-04 19:03:04|to
1014585403477843968|2018-07-04 19:03:04|Ringaskiddy
1014585403477843968|2018-07-04 19:03:04|motorway
1014585403477843968|2018-07-04 19:03:04|gets
1014585403477843968|2018-07-04 19:03:04|the
1014585403477843968|2018-07-04 19:03:04|green
1014585403477843968|2018-07-04 19:03:04|light
1014585403477843968|2018-07-04 19:03:04|via
1014585403477843968|2018-07-04 19:03:04|ie
1014585403477843968|2018-07-04 19:03:04|Very
1014585403477843968|2018-07-04 19:03:04|good
1014585403477843968|2018-07-04 19:03:04|news
1014585403477843968|2018-07-04 19:03:04|for
1014585403477843968|2018-07-04 19:03:04|Cork
1014585403477843968|2018-07-04 19:03:04|Project
1014585403477843968|2018-07-04 19:03:04|Ireland
1014585403477843968|2018-07-04 19:03:04|2040
1014585403477843968|2018-07-04 19:03:04|continues
1014585403477843968|2018-07-04 19:03:04|to
1014585403477843968|2018-07-04 19:03:04|take
1014585403477843968|2018-07-04 19:03:04|shape
1014585403477843968|2018-07-04 19:03:04|ProjectIreland
1014548836864360449|2018-07-04 16:37:46|As
1014548836864360449|2018-07-04 16:37:46|I
1014548836864360449|2018-07-04 16:37:46|said
1014548836864360449|2018-07-04 16:37:46|in
1014548836864360449|2018-07-04 16:37:46|the
1014548836864360449|2018-07-04 16:37:46|D
1014548836864360449|2018-07-04 16:37:46|il
1014548836864360449|2018-07-04 16:37:46|earlier
1014548836864360449|2018-07-04 16:37:46|today
1014548836864360449|2018-07-04 16:37:46|I
1014548836864360449|2018-07-04 16:37:46|strongly
1014548836864360449|2018-07-04 16:37:46|believe
1014548836864360449|2018-07-04 16:37:46|that
1014548836864360449|2018-07-04 16:37:46|the
1014548836864360449|2018-07-04 16:37:46|free
1014548836864360449|2018-07-04 16:37:46|press
1014548836864360449|2018-07-04 16:37:46|is
1014548836864360449|2018-07-04 16:37:46|essential
1014548836864360449|2018-07-04 16:37:46|for
1014548836864360449|2018-07-04 16:37:46|democracy
1014548836864360449|2018-07-04 16:37:46|to
1014548836864360449|2018-07-04 16:37:46|function
1014548836864360449|2018-07-04 16:37:46|It
1014548836864360449|2018-07-04 16:37:46|is
1014548836864360449|2018-07-04 16:37:46|important
1014548836864360449|2018-07-04 16:37:46|and
1014548836864360449|2018-07-04 16:37:46|essential
1014548836864360449|2018-07-04 16:37:46|work
1014548836864360449|2018-07-04 16:37:46|and
1014548836864360449|2018-07-04 16:37:46|in
1014548836864360449|2018-07-04 16:37:46|a
1014548836864360449|2018-07-04 16:37:46|free
1014548836864360449|2018-07-04 16:37:46|society
1014548836864360449|2018-07-04 16:37:46|and
1014548836864360449|2018-07-04 16:37:46|a
1014548836864360449|2018-07-04 16:37:46|democracy
1014548836864360449|2018-07-04 16:37:46|is
1014548836864360449|2018-07-04 16:37:46|as
1014548836864360449|2018-07-04 16:37:46|important
1014548836864360449|2018-07-04 16:37:46|as
1014548836864360449|2018-07-04 16:37:46|the
1014548836864360449|2018-07-04 16:37:46|parliamentary
1014548836864360449|2018-07-04 16:37:46|or
1014548836864360449|2018-07-04 16:37:46|courts
1014548836864360449|2018-07-04 16:37:46|system
1014129758454648832|2018-07-03 12:52:30|Signing
1014129758454648832|2018-07-03 12:52:30|the
1014129758454648832|2018-07-03 12:52:30|book
1014129758454648832|2018-07-03 12:52:30|with
1014129758454648832|2018-07-03 12:52:30|Stacey
1014129758454648832|2018-07-03 12:52:30|Cunningham
1014129758454648832|2018-07-03 12:52:30|the
1014129758454648832|2018-07-03 12:52:30|first
1014129758454648832|2018-07-03 12:52:30|female
1014129758454648832|2018-07-03 12:52:30|leader
1014129758454648832|2018-07-03 12:52:30|of
1014129758454648832|2018-07-03 12:52:30|the
1014129758454648832|2018-07-03 12:52:30|New
1014129758454648832|2018-07-03 12:52:30|York
1014129758454648832|2018-07-03 12:52:30|Stock
1014129758454648832|2018-07-03 12:52:30|Exchange
1014129758454648832|2018-07-03 12:52:30|in
1014129758454648832|2018-07-03 12:52:30|its
